date,equity
2022-06-14,93846.0
2022-06-15,93846.0
2022-06-16,93846.0
2022-06-17,93846.0
2022-06-21,93846.0
2022-06-22,93846.0
2022-06-23,93846.0
2022-06-24,93846.0
2022-06-27,93846.0
2022-06-28,93846.0
2022-06-29,93846.0
2022-06-30,93846.0
2022-07-01,93846.0
2022-07-05,93846.0
2022-07-06,93846.0
2022-07-07,93846.0
2022-07-08,93846.0
2022-07-11,93846.0
2022-07-12,93846.0
2022-07-13,93846.0
2022-07-14,93846.0
2022-07-15,93846.0
2022-07-18,93846.0
2022-07-19,93846.0
2022-07-20,93846.0
2022-07-21,93846.0
